Project_name,Component_name,CBO,CYCLO,DIT,ELOC,FanIn,FanOut,LCOM,LOC,LOCNAMM,NOA,NOC,NOM,NOMNAMM,NOPA,PMMM,PRB,WLOCNAMM,WMC,WMCNAMM,NMNOPARAM,CDSBP,CC,LC,LZC,RB,SC
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.install.InstallEngine,30.0,9.0,1.0,83.0,6.0,44.0,0.0,83.0,83.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,25.66666667,9.0,0.0,0.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.AbstractArtifact,1.0,23.0,1.0,46.0,2.0,30.0,45.0,46.0,46.0,0.0,2.0,10.0,10.0,0.0,0.0,0.0,4.2,23.0,0.0,6.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.AbstractIncludeExcludeRule,7.0,19.0,2.0,51.0,2.0,14.0,14.0,51.0,45.0,3.0,2.0,9.0,7.0,0.0,0.222222222,0.0,5.285714286,19.0,0.0,6.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.Artifact,5.0,27.0,1.0,45.0,1326.0,0.0,28.0,45.0,45.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,5.0,27.0,0.0,8.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.Configuration,3.0,33.0,2.0,147.0,804.0,16.0,20.0,147.0,123.0,5.0,0.0,13.0,9.0,0.0,0.0,0.0,10.11111111,33.0,0.0,7.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.ConfigurationAware,0.0,3.0,1.0,15.0,3.0,0.0,1.0,15.0,15.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.DefaultArtifact,5.0,39.0,2.0,72.0,45.0,23.0,76.0,72.0,63.0,3.0,0.0,16.0,13.0,0.0,0.3125,0.0,4.307692308,39.0,0.0,8.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor,6.0,24.0,2.0,71.0,2.0,14.0,25.0,71.0,59.0,5.0,0.0,11.0,7.0,0.0,0.181818182,0.0,7.428571429,24.0,0.0,8.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor,19.0,120.0,1.0,364.0,107.0,128.0,847.0,364.0,358.0,15.0,0.0,47.0,45.0,0.0,0.319148936,0.0,7.311111111,120.0,0.0,17.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.DefaultExcludeRule,3.0,4.0,2.0,8.0,2.0,0.0,1.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.DefaultIncludeRule,3.0,4.0,2.0,8.0,5.0,0.0,1.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor,29.0,151.0,1.0,414.0,67.0,145.0,1555.0,414.0,384.0,19.0,0.0,62.0,52.0,0.0,0.193548387,0.0,6.730769231,151.0,0.0,26.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.DependencyArtifactDescriptor,2.0,15.0,1.0,30.0,31.0,0.0,10.0,30.0,30.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,15.0,0.0,5.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.DependencyDescriptor,5.0,36.0,1.0,45.0,279.0,0.0,253.0,45.0,45.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,1.782608696,36.0,0.0,13.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.ExcludeRule,3.0,10.0,1.0,20.0,85.0,0.0,3.0,20.0,20.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,10.0,0.0,3.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.IncludeRule,3.0,10.0,1.0,20.0,64.0,0.0,3.0,20.0,20.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,10.0,0.0,3.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.License,0.0,5.0,1.0,14.0,25.0,0.0,0.0,14.0,8.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.MDArtifact,7.0,26.0,2.0,68.0,11.0,7.0,14.0,68.0,56.0,8.0,0.0,12.0,8.0,0.0,0.25,0.0,5.5,26.0,0.0,8.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.descriptor.ModuleDescriptor,12.0,54.0,1.0,106.0,739.0,0.0,325.0,106.0,106.0,2.0,0.0,26.0,26.0,2.0,0.0,0.0,3.846153846,54.0,0.0,18.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.id.ArtifactId,0.0,18.0,1.0,70.0,40.0,12.0,20.0,70.0,46.0,4.0,0.0,8.0,4.0,0.0,0.0,0.0,9.25,18.0,0.0,6.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.id.ArtifactRevisionId,4.0,36.0,2.0,75.0,8.0,29.0,20.0,75.0,66.0,2.0,0.0,13.0,11.0,0.0,0.384615385,0.0,5.363636364,36.0,0.0,8.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.id.ModuleId,0.0,26.0,1.0,97.0,353.0,6.0,0.0,97.0,83.0,4.0,0.0,9.0,7.0,0.0,0.0,0.0,10.71428571,26.0,0.0,5.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.id.ModuleRevisionId,7.0,42.0,2.0,132.0,1242.0,42.0,47.0,132.0,123.0,7.0,0.0,19.0,16.0,0.0,0.0,0.0,7.0,42.0,0.0,8.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.status.Status,0.0,8.0,1.0,22.0,260.0,0.0,3.0,22.0,19.0,2.0,0.0,6.0,5.0,0.0,0.0,0.0,3.0,8.0,0.0,3.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.module.status.StatusManager,9.0,31.0,1.0,100.0,25.0,40.0,2.0,100.0,97.0,5.0,0.0,13.0,12.0,0.0,0.076923077,0.0,7.25,31.0,0.0,7.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.publish.PublishEngine,28.0,24.0,1.0,142.0,10.0,68.0,4.0,142.0,142.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,27.8,24.0,0.0,0.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.publish.PublishOptions,3.0,42.0,1.0,86.0,12.0,0.0,170.0,86.0,65.0,10.0,0.0,20.0,13.0,0.0,0.0,0.0,3.769230769,42.0,0.0,10.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.report.ArtifactDownloadReport,2.0,25.0,1.0,41.0,60.0,3.0,29.0,41.0,29.0,4.0,0.0,11.0,7.0,0.0,0.272727273,0.0,3.0,25.0,0.0,7.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.report.ConfigurationResolveReport,24.0,75.0,1.0,211.0,81.0,112.0,187.0,211.0,199.0,9.0,0.0,23.0,19.0,0.0,0.086956522,0.0,9.789473684,75.0,0.0,17.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.report.DownloadReport,6.0,12.0,1.0,24.0,105.0,14.0,0.0,24.0,24.0,1.0,0.0,4.0,4.0,0.0,0.25,0.0,4.75,12.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.report.DownloadStatus,0.0,3.0,1.0,17.0,85.0,0.0,0.0,17.0,17.0,4.0,0.0,2.0,2.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.report.ResolveReport,15.0,59.0,1.0,167.0,327.0,73.0,178.0,167.0,138.0,8.0,0.0,24.0,17.0,0.0,0.166666667,0.0,7.352941176,59.0,0.0,15.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.resolve.DefaultModuleRevision,5.0,26.0,1.0,54.0,5.0,8.0,44.0,54.0,42.0,6.0,0.0,12.0,8.0,0.0,0.166666667,0.0,4.0,26.0,0.0,10.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.resolve.DownloadOptions,4.0,11.0,1.0,30.0,39.0,0.0,1.0,30.0,21.0,4.0,0.0,7.0,4.0,0.0,0.0,0.0,3.75,11.0,0.0,4.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.resolve.IvyNode,37.0,229.0,1.0,834.0,194.0,317.0,3030.0,834.0,816.0,20.0,0.0,89.0,83.0,0.0,0.370786517,0.0,9.180722892,229.0,0.0,31.0,0,0,1,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.resolve.IvyNode,37.0,229.0,1.0,834.0,194.0,317.0,3030.0,834.0,816.0,20.0,0.0,89.0,83.0,0.0,0.370786517,0.0,9.180722892,229.0,0.0,31.0,0,0,1,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.resolve.IvyNodeCallers,13.0,29.0,1.0,185.0,3.0,52.0,15.0,185.0,185.0,3.0,0.0,10.0,10.0,0.0,0.2,0.0,12.2,29.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.resolve.IvyNodeEviction,8.0,55.0,1.0,250.0,2.0,86.0,19.0,250.0,250.0,6.0,0.0,19.0,19.0,0.0,0.157894737,0.0,9.052631579,55.0,0.0,5.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.resolve.ResolveData,11.0,42.0,1.0,109.0,46.0,29.0,45.0,109.0,93.0,4.0,0.0,22.0,18.0,0.0,0.409090909,0.0,4.833333333,42.0,0.0,12.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.resolve.ResolveEngine,47.0,107.0,1.0,614.0,44.0,288.0,152.0,614.0,598.0,5.0,0.0,28.0,24.0,0.0,0.107142857,0.0,24.70833333,107.0,0.0,7.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.resolve.ResolveOptions,6.0,57.0,1.0,161.0,278.0,5.0,306.0,161.0,143.0,12.0,0.0,28.0,22.0,0.0,0.0,0.0,4.045454545,57.0,0.0,13.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.resolve.ResolvedModuleRevision,5.0,11.0,1.0,20.0,152.0,0.0,28.0,20.0,20.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,2.0,11.0,0.0,8.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.resolve.VisitData,4.0,9.0,1.0,37.0,22.0,7.0,1.0,37.0,34.0,2.0,0.0,6.0,5.0,0.0,0.0,0.0,4.2,9.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.resolve.VisitNode,14.0,118.0,1.0,329.0,29.0,99.0,0.0,329.0,311.0,9.0,0.0,46.0,41.0,0.0,0.456521739,0.0,6.585365854,118.0,0.0,26.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.retrieve.RetrieveEngine,31.0,42.0,1.0,246.0,10.0,109.0,24.0,246.0,246.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,28.44444444,42.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.retrieve.RetrieveOptions,3.0,34.0,1.0,94.0,25.0,0.0,104.0,94.0,79.0,8.0,0.0,16.0,11.0,0.0,0.0,0.0,3.727272727,34.0,0.0,8.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.search.ModuleEntry,1.0,9.0,1.0,20.0,47.0,2.0,0.0,20.0,14.0,2.0,0.0,5.0,3.0,0.0,0.4,0.0,3.333333333,9.0,0.0,4.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.search.OrganisationEntry,1.0,5.0,1.0,14.0,52.0,0.0,0.0,14.0,8.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.search.RevisionEntry,1.0,13.0,1.0,26.0,22.0,4.0,0.0,26.0,20.0,2.0,0.0,7.0,5.0,0.0,0.571428571,0.0,3.2,13.0,0.0,6.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.search.SearchEngine,20.0,38.0,1.0,222.0,8.0,110.0,0.0,222.0,222.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,19.90909091,38.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.settings.IvyPattern,0.0,3.0,1.0,11.0,325.0,0.0,0.0,11.0,8.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.settings.IvySettings,62.0,267.0,1.0,854.0,216.0,289.0,7759.0,854.0,818.0,43.0,0.0,127.0,116.0,0.0,0.31496063,0.0,6.474137931,267.0,0.0,47.0,0,0,1,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.settings.IvySettings,62.0,267.0,1.0,854.0,216.0,289.0,7759.0,854.0,818.0,43.0,0.0,127.0,116.0,0.0,0.31496063,0.0,6.474137931,267.0,0.0,47.0,0,0,1,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.settings.IvyVariableContainer,1.0,4.0,1.0,10.0,15.0,0.0,6.0,10.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.settings.IvyVariableContainerImpl,4.0,13.0,1.0,33.0,3.0,10.0,0.0,33.0,30.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,6.75,13.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.settings.XmlSettingsParser,23.0,27.0,2.0,330.0,52.0,87.0,0.0,330.0,330.0,10.0,0.0,7.0,7.0,0.0,0.142857143,0.0,45.14285714,27.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.sort.CollectionOfModulesToSort,11.0,14.0,1.0,62.0,4.0,21.0,0.0,62.0,62.0,4.0,0.0,5.0,5.0,0.0,0.4,0.0,10.6,14.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.sort.MessageBasedNonMatchingVersionReporter,4.0,4.0,1.0,14.0,2.0,5.0,1.0,14.0,14.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.sort.ModuleDescriptorSorter,9.0,10.0,1.0,53.0,4.0,16.0,0.0,53.0,53.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,14.33333333,10.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.sort.ModuleInSort,11.0,31.0,1.0,99.0,14.0,26.0,10.0,99.0,96.0,5.0,0.0,13.0,12.0,0.0,0.076923077,0.0,7.166666667,31.0,0.0,6.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.sort.NonMatchingVersionReporter,2.0,1.0,1.0,8.0,25.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.sort.SilentNonMatchingVersionReporter,1.0,1.0,2.0,8.0,4.0,1.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.sort.SimpleSortEngineSettings,2.0,6.0,1.0,16.0,2.0,0.0,2.0,16.0,10.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.sort.SortEngine,11.0,18.0,1.0,57.0,28.0,16.0,4.0,57.0,57.0,1.0,0.0,5.0,5.0,0.0,0.4,0.0,10.8,18.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.sort.SortEngineSettings,2.0,2.0,1.0,7.0,7.0,0.0,1.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.core.sort.WarningNonMatchingVersionReporter,1.0,1.0,2.0,8.0,2.0,1.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.IvyAware,1.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.IvySettingsAware,1.0,1.0,1.0,3.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.circular.AbstractCircularDependencyStrategy,0.0,5.0,1.0,12.0,3.0,1.0,1.0,12.0,9.0,1.0,3.0,3.0,2.0,0.0,0.333333333,0.0,3.0,5.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.circular.CircularDependencyException,1.0,4.0,2.0,16.0,13.0,1.0,0.0,16.0,13.0,1.0,0.0,2.0,1.0,0.0,0.5,0.0,7.0,4.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.circular.CircularDependencyHelper,4.0,13.0,1.0,44.0,5.0,11.0,10.0,44.0,44.0,0.0,0.0,5.0,5.0,0.0,0.2,0.0,8.4,13.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.circular.CircularDependencyStrategy,1.0,3.0,1.0,7.0,81.0,0.0,1.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.circular.ErrorCircularDependencyStrategy,1.0,5.0,2.0,12.0,5.0,0.0,3.0,12.0,9.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.circular.IgnoreCircularDependencyStrategy,2.0,5.0,2.0,12.0,3.0,2.0,3.0,12.0,9.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.circular.WarnCircularDependencyStrategy,2.0,5.0,2.0,12.0,4.0,2.0,3.0,12.0,9.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.conflict.AbstractConflictManager,2.0,8.0,1.0,19.0,5.0,0.0,2.0,19.0,13.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,3.0,8.0,0.0,3.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.conflict.ConflictManager,2.0,5.0,1.0,10.0,136.0,0.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.conflict.FixedConflictManager,5.0,7.0,2.0,21.0,4.0,10.0,0.0,21.0,18.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,7.5,7.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.conflict.LatestConflictManager,10.0,23.0,2.0,96.0,13.0,26.0,12.0,96.0,96.0,2.0,0.0,9.0,9.0,0.0,0.222222222,0.0,7.666666667,23.0,0.0,3.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.conflict.NoConflictManager,2.0,3.0,2.0,8.0,4.0,1.0,1.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,3.0,3.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.conflict.RegexpConflictManager,8.0,23.0,2.0,66.0,4.0,26.0,24.0,66.0,66.0,2.0,0.0,8.0,8.0,0.0,0.125,0.0,7.375,23.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.conflict.StrictConflictException,0.0,4.0,2.0,14.0,6.0,0.0,6.0,14.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.conflict.StrictConflictManager,6.0,7.0,2.0,18.0,6.0,9.0,1.0,18.0,18.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,7.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.latest.AbstractLatestStrategy,5.0,12.0,1.0,29.0,1.0,7.0,7.0,29.0,23.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,4.75,12.0,0.0,3.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.latest.ArtifactInfo,0.0,3.0,1.0,4.0,61.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.latest.ComparatorLatestStrategy,5.0,8.0,2.0,19.0,3.0,2.0,0.0,19.0,16.0,1.0,3.0,5.0,4.0,0.0,0.0,0.0,3.25,8.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.latest.LatestLexicographicStrategy,1.0,5.0,2.0,29.0,2.0,7.0,1.0,29.0,29.0,1.0,0.0,2.0,2.0,0.0,0.5,0.0,10.5,5.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.latest.LatestRevisionStrategy,7.0,19.0,2.0,134.0,26.0,28.0,26.0,134.0,134.0,5.0,0.0,8.0,8.0,2.0,0.125,0.0,10.875,19.0,0.0,3.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.latest.LatestStrategy,2.0,7.0,1.0,16.0,111.0,0.0,3.0,16.0,16.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4.666666667,7.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.latest.LatestTimeStrategy,1.0,4.0,2.0,14.0,6.0,3.0,1.0,14.0,14.0,1.0,0.0,2.0,2.0,0.0,0.5,0.0,4.5,4.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.matcher.AbstractPatternMatcher,0.0,12.0,1.0,34.0,9.0,3.0,8.0,34.0,31.0,1.0,4.0,5.0,4.0,0.0,0.2,0.0,6.25,12.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.matcher.AnyMatcher,0.0,7.0,1.0,17.0,1.0,0.0,3.0,17.0,17.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,3.666666667,7.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.matcher.ExactOrRegexpPatternMatcher,0.0,3.0,2.0,31.0,3.0,0.0,1.0,31.0,31.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.matcher.ExactPatternMatcher,0.0,3.0,2.0,27.0,16.0,0.0,1.0,27.0,27.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.matcher.GlobPatternMatcher,5.0,3.0,2.0,34.0,6.0,0.0,1.0,34.0,34.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.matcher.Matcher,0.0,7.0,1.0,16.0,605.0,0.0,1.0,16.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.5,7.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.matcher.MatcherHelper,3.0,20.0,1.0,26.0,7.0,23.0,21.0,26.0,26.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.matcher.ModuleIdMatcher,1.0,6.0,1.0,18.0,14.0,7.0,0.0,18.0,18.0,4.0,0.0,3.0,3.0,0.0,0.333333333,0.0,4.0,6.0,0.0,1.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.matcher.NoMatcher,0.0,7.0,1.0,17.0,1.0,0.0,3.0,17.0,17.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,3.666666667,7.0,0.0,2.0,0,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.matcher.PatternMatcher,0.0,5.0,1.0,40.0,156.0,0.0,1.0,40.0,40.0,5.0,0.0,2.0,2.0,5.0,0.0,0.0,7.5,5.0,0.0,1.0,1,0,0,0,0,0
ant-ivy-2.0.0-alpha2,org.apache.ivy.plugins.matcher.PatternMatcher,0.0,5.0,1.0,40.0,156.0,0.0,1.0,40.0,40.0,5.0,0.0,2.0,2.0,5.0,0.0,0.0,7.5,5.0,0.0,1.0,1,0,0,0,0,0
